county.ind,state.county,yr,wk,diffGDD.9403
85,18169,2002,18,29.1923
85,18169,2002,19,46.5663
85,18169,2002,20,47.6932
85,18169,2002,21,73.9987
85,18169,2002,22,90.1099
85,18169,2002,23,125.5433
85,18169,2002,24,117.149
85,18169,2003,16,-47.6313
85,18169,2003,17,-63.997
85,18169,2003,18,-72.1537
85,18169,2003,19,-50.8927
85,18169,2003,20,-54.9678
85,18169,2003,21,-71.0873
85,18169,2003,22,-84.5901
85,18169,2003,23,-98.0817
85,18169,2003,24,-102.52
85,18169,2004,16,61.9537
85,18169,2004,17,35.325
85,18169,2004,18,-0.1967
85,18169,2004,19,-0.0877
85,18169,2004,20,2.8332
85,18169,2004,21,-15.1303
85,18169,2004,22,-37.1761
85,18169,2004,23,-50.4507
85,18169,2004,24,-76.443
85,18169,2005,16,71.7337
85,18169,2005,17,53.295
85,18169,2005,18,83.3273
85,18169,2005,19,78.0903
85,18169,2005,20,87.7142
85,18169,2005,21,97.1897
85,18169,2005,22,107.4749
85,18169,2005,23,108.0203
85,18169,2005,24,121.079
85,18169,2006,16,24.9787
85,18169,2006,17,23.39
85,18169,2006,18,-0.1017
85,18169,2006,19,-11.6937
85,18169,2006,20,1.2962
85,18169,2006,21,10.1147
85,18169,2006,22,13.9509
85,18169,2006,23,45.0153
85,18169,2006,24,42.939
85,18169,2007,16,97.6567
85,18169,2007,17,89.488
85,18169,2007,18,77.3633
85,18169,2007,19,70.5153
85,18169,2007,20,89.9442
85,18169,2007,21,72.6777
85,18169,2007,22,69.3549
85,18169,2007,23,71.3383
85,18169,2007,24,111.159
85,18169,2008,16,8.6377
85,18169,2008,17,-19.433
85,18169,2008,18,-38.3197
85,18169,2008,19,-54.9557
85,18169,2008,20,-50.0218
85,18169,2008,21,-46.5703
85,18169,2008,22,-59.2591
85,18169,2008,23,-59.6657
85,18169,2008,24,-65.232
85,18169,2009,16,-1.7563
85,18169,2009,17,2.523
85,18169,2009,18,12.8843
85,18169,2009,19,-15.4337
85,18169,2009,20,-23.7578
85,18169,2009,21,-48.8003
85,18169,2009,22,-62.7401
85,18169,2009,23,-87.3307
85,18169,2009,24,-76.177
85,18169,2010,16,69.4887
85,18169,2010,17,74.266
85,18169,2010,18,59.3383
85,18169,2010,19,78.2143
85,18169,2010,20,91.8252
85,18169,2010,21,97.5077
85,18169,2010,22,126.4589
85,18169,2010,23,121.0633
85,18169,2010,24,133.859
85,18169,2011,16,46.5727
85,18169,2011,17,41.082
85,18169,2011,18,22.7523
85,18169,2011,19,32.2083
85,18169,2011,20,53.8982
85,18169,2011,21,76.0037
85,18169,2011,22,101.8829
85,18169,2011,23,125.6133
85,18169,2011,24,135.159
85,18169,2012,16,81.8717
85,18169,2012,17,102.197
85,18169,2012,18,113.9023
85,18169,2012,19,139.0943
85,18169,2012,20,173.3012
85,18169,2012,21,199.8857
85,18169,2012,22,214.1209
85,18169,2012,23,211.3433
85,18169,2012,24,208.089
85,18169,2013,16,45.6167
85,18169,2013,17,41
85,18169,2013,18,33.2943
85,18169,2013,19,18.2403
85,18169,2013,20,23.5282
85,18169,2013,21,63.1887
85,18169,2013,22,43.3579
85,18169,2013,23,11.3493
85,18169,2013,24,6.524
85,18169,2014,16,30.1177
85,18169,2014,17,37.499
85,18169,2014,18,36.5133
85,18169,2014,19,19.5333
85,18169,2014,20,19.0362
85,18169,2014,21,-6.7423
85,18169,2014,22,-29.3661
85,18169,2014,23,-53.1137
85,18169,2014,24,-58.382
85,18169,2015,16,85.0597
85,18169,2015,17,75.794
85,18169,2015,18,45.3553
85,18169,2015,19,20.8163
85,18169,2015,20,6.6582
85,18169,2015,21,-1.2153
85,18169,2015,22,3.1139
85,18169,2015,23,-7.3727
85,18169,2015,24,-14.068
85,18169,2016,16,26.7687
85,18169,2016,17,21.979
85,18169,2016,18,13.6103
85,18169,2016,19,-8.6127
85,18169,2016,20,2.4302
85,18169,2016,21,-5.0923
85,18169,2016,22,11.5389
85,18169,2016,23,13.7763
85,18169,2016,24,38.609
85,18169,2017,16,37.7537
85,18169,2017,17,23.144
85,18169,2017,18,-5.3337
85,18169,2017,19,-9.8087
85,18169,2017,20,-7.7358
85,18169,2017,21,-7.1773
85,18169,2017,22,-16.1591
85,18169,2017,23,-34.4997
85,18169,2017,24,-50.104
85,18169,2018,16,127.3667
85,18169,2018,17,138.167
85,18169,2018,18,136.8443
85,18169,2018,19,157.0383
85,18169,2018,20,169.2462
85,18169,2018,21,160.8187
85,18169,2018,22,145.5139
85,18169,2018,23,130.9233
85,18169,2018,24,139.529
86,18171,1994,16,24.9342
86,18171,1994,17,36.8029
86,18171,1994,18,19.2716
86,18171,1994,19,36.48
86,18171,1994,20,28.0023
86,18171,1994,21,20.1711
86,18171,1994,22,0.2199
86,18171,1994,23,-6.3989
86,18171,1994,24,-34.3653
86,18171,1995,16,-28.5988
86,18171,1995,17,-12.3691
86,18171,1995,18,-21.1474
86,18171,1995,19,-36.187
86,18171,1995,20,-1.1397
86,18171,1995,21,-0.0639
86,18171,1995,22,14.0449
86,18171,1995,23,34.3581
86,18171,1995,24,59.9667
86,18171,1996,16,-53.8648
86,18171,1996,17,-53.6071
86,18171,1996,18,-47.5894
86,18171,1996,19,-53.487
86,18171,1996,20,-65.3697
86,18171,1996,21,-70.3879
86,18171,1996,22,-91.5591
86,18171,1996,23,-112.1649
86,18171,1996,24,-106.7723
86,18171,1997,16,-102.5978
86,18171,1997,17,-83.2201
86,18171,1997,18,-73.3104
86,18171,1997,19,-93.064
86,18171,1997,20,-85.1897
86,18171,1997,21,-82.5549
86,18171,1997,22,-71.5791
86,18171,1997,23,-87.1929
86,18171,1997,24,-103.1313
86,18171,1998,16,36.9452
86,18171,1998,17,35.8689
86,18171,1998,18,65.6286
86,18171,1998,19,57.695
86,18171,1998,20,54.6353
86,18171,1998,21,68.3371
86,18171,1998,22,54.9219
86,18171,1998,23,42.9011
86,18171,1998,24,45.0167
86,18171,1999,16,99.5502
86,18171,1999,17,78.9959
86,18171,1999,18,69.5646
86,18171,1999,19,93.034
86,18171,1999,20,94.9003
86,18171,1999,21,107.9471
86,18171,1999,22,146.6719
86,18171,1999,23,150.9621
86,18171,1999,24,145.3267
86,18171,2000,16,33.5172
86,18171,2000,17,7.8819
86,18171,2000,18,-12.1934
86,18171,2000,19,-17.356
86,18171,2000,20,-16.4237
86,18171,2000,21,-42.6759
86,18171,2000,22,-63.6261
86,18171,2000,23,-72.0639
86,18171,2000,24,-73.9783
86,18171,2001,16,72.9002
86,18171,2001,17,50.2759
86,18171,2001,18,39.4426
86,18171,2001,19,17.546
86,18171,2001,20,7.4083
86,18171,2001,21,12.2201
86,18171,2001,22,34.2689
86,18171,2001,23,45.7761
86,18171,2001,24,85.4067
86,18171,2002,16,-23.8348
86,18171,2002,17,21.8499
86,18171,2002,18,44.7566
86,18171,2002,19,56.848
86,18171,2002,20,53.0023
86,18171,2002,21,71.9241
86,18171,2002,22,78.6809
86,18171,2002,23,118.0421
86,18171,2002,24,106.8667
86,18171,2003,16,-58.9508
86,18171,2003,17,-82.4791
86,18171,2003,18,-84.4234
86,18171,2003,19,-61.509
86,18171,2003,20,-69.8257
86,18171,2003,21,-84.9169
86,18171,2003,22,-102.0441
86,18171,2003,23,-114.2189
86,18171,2003,24,-124.3363
86,18171,2004,16,72.9082
86,18171,2004,17,42.4799
86,18171,2004,18,11.1286
86,18171,2004,19,5.712
86,18171,2004,20,4.6963
86,18171,2004,21,-12.5609
86,18171,2004,22,-32.1361
86,18171,2004,23,-39.3429
86,18171,2004,24,-63.3383
86,18171,2005,16,51.3052
86,18171,2005,17,32.3089
86,18171,2005,18,48.2986
86,18171,2005,19,33.544
86,18171,2005,20,34.6743
86,18171,2005,21,53.3941
86,18171,2005,22,62.2289
86,18171,2005,23,75.7421
86,18171,2005,24,88.6667
86,18171,2006,16,11.5212
86,18171,2006,17,8.5589
86,18171,2006,18,-13.2434
86,18171,2006,19,-7.139
86,18171,2006,20,1.0993
86,18171,2006,21,15.7311
86,18171,2006,22,19.3189
86,18171,2006,23,47.9711
86,18171,2006,24,44.9567
86,18171,2007,16,104.1282
86,18171,2007,17,99.8179
86,18171,2007,18,86.1076
86,18171,2007,19,73.691
86,18171,2007,20,69.4523
86,18171,2007,21,60.9301
86,18171,2007,22,48.3529
86,18171,2007,23,53.4021
86,18171,2007,24,78.2967
86,18171,2008,16,-5.6388
86,18171,2008,17,-24.0421
86,18171,2008,18,-33.8444
86,18171,2008,19,-50.238
86,18171,2008,20,-50.5127
86,18171,2008,21,-48.6759
86,18171,2008,22,-62.1281
86,18171,2008,23,-63.0969
86,18171,2008,24,-75.9603
86,18171,2009,16,-12.1298
86,18171,2009,17,-7.6061
86,18171,2009,18,2.2606
86,18171,2009,19,-23.952
86,18171,2009,20,-36.3197
86,18171,2009,21,-70.3969
86,18171,2009,22,-85.3181
86,18171,2009,23,-107.5419
86,18171,2009,24,-109.6453
86,18171,2010,16,56.3872
86,18171,2010,17,60.0279
86,18171,2010,18,51.4846
86,18171,2010,19,70.995
86,18171,2010,20,81.0453
86,18171,2010,21,83.8341
86,18171,2010,22,102.3149
86,18171,2010,23,117.4321
86,18171,2010,24,160.1667
86,18171,2011,16,50.0262
86,18171,2011,17,34.9859
86,18171,2011,18,14.9336
86,18171,2011,19,17.047
86,18171,2011,20,36.3093
86,18171,2011,21,69.0141
86,18171,2011,22,98.0479
86,18171,2011,23,137.1921
86,18171,2011,24,139.1267
86,18171,2012,16,86.2662
86,18171,2012,17,106.0399
86,18171,2012,18,105.0416
86,18171,2012,19,128.554
86,18171,2012,20,145.2443
86,18171,2012,21,163.6181
86,18171,2012,22,186.8119
86,18171,2012,23,198.7921
86,18171,2012,24,206.3367
86,18171,2013,16,23.4612
86,18171,2013,17,15.4269
86,18171,2013,18,7.2876
86,18171,2013,19,-13.443
86,18171,2013,20,-12.0727
86,18171,2013,21,22.6421
86,18171,2013,22,-5.8811
86,18171,2013,23,-31.1009
86,18171,2013,24,-38.5593
86,18171,2014,16,35.0612
86,18171,2014,17,38.3699
86,18171,2014,18,37.3206
86,18171,2014,19,17.253
86,18171,2014,20,9.8403
86,18171,2014,21,-24.5959
86,18171,2014,22,-43.0921
86,18171,2014,23,-63.8459
86,18171,2014,24,-75.7283
86,18171,2015,16,64.3512
86,18171,2015,17,51.5429
86,18171,2015,18,24.6206
86,18171,2015,19,0.627
86,18171,2015,20,-11.0757
86,18171,2015,21,-16.3919
86,18171,2015,22,-11.5261
86,18171,2015,23,-18.3239
86,18171,2015,24,-25.4433
86,18171,2016,16,21.9242
86,18171,2016,17,17.4389
86,18171,2016,18,10.4516
86,18171,2016,19,-16.852
86,18171,2016,20,-14.4867
86,18171,2016,21,-20.2799
86,18171,2016,22,-6.8201
86,18171,2016,23,-6.1759
86,18171,2016,24,-0.1633
86,18171,2017,16,43.4652
86,18171,2017,17,29.1689
86,18171,2017,18,8.1836
86,18171,2017,19,8.832
86,18171,2017,20,10.4913
86,18171,2017,21,7.3681
86,18171,2017,22,2.4579
86,18171,2017,23,-11.7689
86,18171,2017,24,-33.5703
86,18171,2018,16,162.6782
86,18171,2018,17,169.3779
86,18171,2018,18,170.2226
86,18171,2018,19,186.641
86,18171,2018,20,191.3783
86,18171,2018,21,181.1341
86,18171,2018,22,164.2119
86,18171,2018,23,151.8621
86,18171,2018,24,158.8267
87,18179,1994,16,43.1192
87,18179,1994,17,59.612
87,18179,1994,18,36.0775
87,18179,1994,19,50.5042
87,18179,1994,20,48.7315
87,18179,1994,21,42.8642
87,18179,1994,22,27.11
87,18179,1994,23,11.237
87,18179,1994,24,-22.9298
87,18179,1995,16,-12.3488
87,18179,1995,17,-3.19
87,18179,1995,18,-16.4375
87,18179,1995,19,-32.7108
87,18179,1995,20,-14.9765
87,18179,1995,21,-15.6408
87,18179,1995,22,-6.766
87,18179,1995,23,37.61
87,18179,1995,24,65.9202
87,18179,1996,16,-40.4208
87,18179,1996,17,-36.781
87,18179,1996,18,-23.7035
87,18179,1996,19,-23.4768
87,18179,1996,20,-31.1575
87,18179,1996,21,-39.3998
87,18179,1996,22,-57.674
87,18179,1996,23,-80.896
87,18179,1996,24,-62.9828
87,18179,1997,16,-99.0018
87,18179,1997,17,-93.819
87,18179,1997,18,-76.8235
87,18179,1997,19,-91.1998
87,18179,1997,20,-94.1225
87,18179,1997,21,-93.2458
87,18179,1997,22,-81.122
87,18179,1997,23,-95.887
87,18179,1997,24,-110.3448
87,18179,1998,16,57.2172
87,18179,1998,17,63.432
87,18179,1998,18,83.2345
87,18179,1998,19,79.5312
87,18179,1998,20,78.2775
87,18179,1998,21,98.9102
87,18179,1998,22,87.224
87,18179,1998,23,72.8
87,18179,1998,24,78.5502
87,18179,1999,16,78.3432
87,18179,1999,17,62.819
87,18179,1999,18,54.1965
87,18179,1999,19,73.1602
87,18179,1999,20,78.0795
87,18179,1999,21,94.3142
87,18179,1999,22,123.875
87,18179,1999,23,140.509
87,18179,1999,24,138.8402
87,18179,2000,16,43.4702
87,18179,2000,17,25.956
87,18179,2000,18,8.5335
87,18179,2000,19,4.9912
87,18179,2000,20,3.6895
87,18179,2000,21,-20.0588
87,18179,2000,22,-25.712
87,18179,2000,23,-36.644
87,18179,2000,24,-41.7178
87,18179,2001,16,4.9652
87,18179,2001,17,-13.668
87,18179,2001,18,-24.1505
87,18179,2001,19,-45.5858
87,18179,2001,20,-50.8015
87,18179,2001,21,-47.1398
87,18179,2001,22,-41.828
87,18179,2001,23,-35.154
87,18179,2001,24,-10.1818
87,18179,2002,16,-20.0108
87,18179,2002,17,14.11
87,18179,2002,18,49.8595
87,18179,2002,19,63.9342
87,18179,2002,20,65.3585
87,18179,2002,21,79.1522
87,18179,2002,22,89.205
87,18179,2002,23,115.609
87,18179,2002,24,103.3902
87,18179,2003,16,-55.3328
87,18179,2003,17,-78.471
87,18179,2003,18,-90.7865
87,18179,2003,19,-79.1478
87,18179,2003,20,-83.0785
87,18179,2003,21,-99.7558
87,18179,2003,22,-114.312
87,18179,2003,23,-129.184
87,18179,2003,24,-138.5438
87,18179,2004,16,69.4842
87,18179,2004,17,44.964
87,18179,2004,18,3.6505
87,18179,2004,19,7.4732
87,18179,2004,20,11.5715
87,18179,2004,21,-5.5318
87,18179,2004,22,-24.057
87,18179,2004,23,-37.913
87,18179,2004,24,-67.5468
87,18179,2005,16,72.3482
87,18179,2005,17,57.765
87,18179,2005,18,81.6405
87,18179,2005,19,75.6472
87,18179,2005,20,85.5315
87,18179,2005,21,95.5082
87,18179,2005,22,104.253
87,18179,2005,23,119.369
87,18179,2005,24,129.4102
87,18179,2006,16,6.5162
87,18179,2006,17,3.746
87,18179,2006,18,-14.5895
87,18179,2006,19,-20.0118
87,18179,2006,20,-6.4725
87,18179,2006,21,25.0802
87,18179,2006,22,28.792
87,18179,2006,23,53.026
87,18179,2006,24,47.0502
87,18179,2007,16,121.1012
87,18179,2007,17,112.692
87,18179,2007,18,99.5225
87,18179,2007,19,91.9932
87,18179,2007,20,100.2535
87,18179,2007,21,82.8022
87,18179,2007,22,79.205
87,18179,2007,23,96.549
87,18179,2007,24,132.8202
87,18179,2008,16,22.2582
87,18179,2008,17,-9.395
87,18179,2008,18,-22.1655
87,18179,2008,19,-41.0938
87,18179,2008,20,-36.1705
87,18179,2008,21,-32.2968
87,18179,2008,22,-44.793
87,18179,2008,23,-45.755
87,18179,2008,24,-60.3148
87,18179,2009,16,-11.2418
87,18179,2009,17,-7.515
87,18179,2009,18,1.9585
87,18179,2009,19,-22.8638
87,18179,2009,20,-31.2735
87,18179,2009,21,-61.0638
87,18179,2009,22,-73.591
87,18179,2009,23,-98.705
87,18179,2009,24,-92.2678
87,18179,2010,16,71.4572
87,18179,2010,17,75.809
87,18179,2010,18,65.5555
87,18179,2010,19,92.1592
87,18179,2010,20,108.3445
87,18179,2010,21,116.3552
87,18179,2010,22,132.836
87,18179,2010,23,127.499
87,18179,2010,24,135.8202
87,18179,2011,16,42.1842
87,18179,2011,17,34.348
87,18179,2011,18,13.4515
87,18179,2011,19,24.2752
87,18179,2011,20,55.3625
87,18179,2011,21,90.3832
87,18179,2011,22,130.445
87,18179,2011,23,145.339
87,18179,2011,24,151.4102
87,18179,2012,16,89.3642
87,18179,2012,17,113.786
87,18179,2012,18,120.7455
87,18179,2012,19,148.4052
87,18179,2012,20,179.3475
87,18179,2012,21,204.6732
87,18179,2012,22,228.6
87,18179,2012,23,227.179
87,18179,2012,24,217.9302
87,18179,2013,16,49.0952
87,18179,2013,17,43.081
87,18179,2013,18,31.9485
87,18179,2013,19,21.7992
87,18179,2013,20,27.9605
87,18179,2013,21,59.6482
87,18179,2013,22,37.175
87,18179,2013,23,3.208
87,18179,2013,24,-5.9568
87,18179,2014,16,30.8352
87,18179,2014,17,34.516
87,18179,2014,18,30.3015
87,18179,2014,19,16.1332
87,18179,2014,20,10.3025
87,18179,2014,21,-23.9778
87,18179,2014,22,-47.462
87,18179,2014,23,-72.283
87,18179,2014,24,-84.5908
87,18179,2015,16,66.2782
87,18179,2015,17,56.155
87,18179,2015,18,19.9955
87,18179,2015,19,-0.4368
87,18179,2015,20,-14.1865
87,18179,2015,21,-23.4458
87,18179,2015,22,-20.431
87,18179,2015,23,-31.049
87,18179,2015,24,-43.9508
87,18179,2016,16,12.1842
87,18179,2016,17,5.766
87,18179,2016,18,-5.1245
87,18179,2016,19,-24.0808
87,18179,2016,20,-13.7715
87,18179,2016,21,-23.2158
87,18179,2016,22,-8.425
87,18179,2016,23,-7.351
87,18179,2016,24,2.9612
87,18179,2017,16,30.1332
87,18179,2017,17,15.596
87,18179,2017,18,-15.3165
87,18179,2017,19,-17.9738
87,18179,2017,20,-11.6985
87,18179,2017,21,-11.6248
87,18179,2017,22,-24.073
87,18179,2017,23,-44.437
87,18179,2017,24,-66.7898
87,18179,2018,16,127.2922
87,18179,2018,17,135.339
87,18179,2018,18,128.7985
87,18179,2018,19,139.1372
87,18179,2018,20,147.7375
87,18179,2018,21,136.8152
87,18179,2018,22,118.917
87,18179,2018,23,101.619
87,18179,2018,24,105.8702
88,18181,1994,16,35.4285
88,18181,1994,17,45.1261
88,18181,1994,18,28.327
88,18181,1994,19,37.6186
88,18181,1994,20,29.564
88,18181,1994,21,19.6098
88,18181,1994,22,0.0718
88,18181,1994,23,-12.9785
88,18181,1994,24,-43.7236
88,18181,1995,16,-19.5595
88,18181,1995,17,4.5911
88,18181,1995,18,-2.589
88,18181,1995,19,-14.4784
88,18181,1995,20,18.942
88,18181,1995,21,21.9648
88,18181,1995,22,33.9458
88,18181,1995,23,66.0185
88,18181,1995,24,96.7084
88,18181,1996,16,-49.4215
88,18181,1996,17,-47.9759
88,18181,1996,18,-37.012
88,18181,1996,19,-45.9574
88,18181,1996,20,-58.991
88,18181,1996,21,-68.9282
88,18181,1996,22,-91.8022
88,18181,1996,23,-113.2995
88,18181,1996,24,-107.2616
88,18181,1997,16,-100.4725
88,18181,1997,17,-75.1989
88,18181,1997,18,-54.656
88,18181,1997,19,-68.3294
88,18181,1997,20,-54.121
88,18181,1997,21,-53.4592
88,18181,1997,22,-49.5002
88,18181,1997,23,-63.3025
88,18181,1997,24,-82.0056
88,18181,1998,16,58.4875
88,18181,1998,17,63.3891
88,18181,1998,18,79.973
88,18181,1998,19,73.6556
88,18181,1998,20,69.609
88,18181,1998,21,92.7728
88,18181,1998,22,78.1398
88,18181,1998,23,66.2345
88,18181,1998,24,68.9384
88,18181,1999,16,97.2635
88,18181,1999,17,77.5951
88,18181,1999,18,70.673
88,18181,1999,19,98.4196
88,18181,1999,20,97.446
88,18181,1999,21,108.7568
88,18181,1999,22,149.8338
88,18181,1999,23,153.8675
88,18181,1999,24,148.8484
88,18181,2000,16,38.1455
88,18181,2000,17,15.4931
88,18181,2000,18,-4.168
88,18181,2000,19,-6.1274
88,18181,2000,20,-5.752
88,18181,2000,21,-29.1512
88,18181,2000,22,-49.3582
88,18181,2000,23,-58.4155
88,18181,2000,24,-59.8656
88,18181,2001,16,33.4295
88,18181,2001,17,20.0691
88,18181,2001,18,13.76
88,18181,2001,19,-9.3694
88,18181,2001,20,-20.392
88,18181,2001,21,-15.5762
88,18181,2001,22,5.4948
88,18181,2001,23,16.8215
88,18181,2001,24,46.0284
88,18181,2002,16,-21.8735
88,18181,2002,17,-11.6989
88,18181,2002,18,3.863
88,18181,2002,19,19.5246
88,18181,2002,20,16.485
88,18181,2002,21,34.2728
88,18181,2002,22,52.0598
88,18181,2002,23,84.8875
88,18181,2002,24,79.9884
88,18181,2003,16,-71.4275
88,18181,2003,17,-91.3899
88,18181,2003,18,-98.171
88,18181,2003,19,-84.9564
88,18181,2003,20,-92.79
88,18181,2003,21,-110.2622
88,18181,2003,22,-128.8852
88,18181,2003,23,-139.8335
88,18181,2003,24,-147.6556
88,18181,2004,16,56.3835
88,18181,2004,17,25.9331
88,18181,2004,18,-12.415
88,18181,2004,19,-16.4824
88,18181,2004,20,-18.961
88,18181,2004,21,-40.6432
88,18181,2004,22,-64.7872
88,18181,2004,23,-73.2035
88,18181,2004,24,-102.3086
88,18181,2005,16,50.9765
88,18181,2005,17,27.1101
88,18181,2005,18,44.439
88,18181,2005,19,31.4396
88,18181,2005,20,35.631
88,18181,2005,21,40.5638
88,18181,2005,22,43.1998
88,18181,2005,23,46.2645
88,18181,2005,24,55.1784
88,18181,2006,16,20.4905
88,18181,2006,17,18.3301
88,18181,2006,18,-3.089
88,18181,2006,19,-13.7604
88,18181,2006,20,-5.348
88,18181,2006,21,13.2508
88,18181,2006,22,14.5688
88,18181,2006,23,50.6425
88,18181,2006,24,47.0284
88,18181,2007,16,75.8165
88,18181,2007,17,75.3651
88,18181,2007,18,61.591
88,18181,2007,19,49.5236
88,18181,2007,20,45.259
88,18181,2007,21,18.6998
88,18181,2007,22,2.8678
88,18181,2007,23,4.5475
88,18181,2007,24,42.3384
88,18181,2008,16,-6.0865
88,18181,2008,17,-34.6639
88,18181,2008,18,-51.714
88,18181,2008,19,-71.5904
88,18181,2008,20,-71.77
88,18181,2008,21,-72.0372
88,18181,2008,22,-87.5762
88,18181,2008,23,-87.7275
88,18181,2008,24,-102.9846
88,18181,2009,16,-7.0735
88,18181,2009,17,-2.9219
88,18181,2009,18,3.073
88,18181,2009,19,-22.3734
88,18181,2009,20,-37.442
88,18181,2009,21,-73.5252
88,18181,2009,22,-91.8702
88,18181,2009,23,-113.7185
88,18181,2009,24,-111.8296
88,18181,2010,16,44.5845
88,18181,2010,17,48.7231
88,18181,2010,18,35.445
88,18181,2010,19,41.0346
88,18181,2010,20,49.477
88,18181,2010,21,50.0908
88,18181,2010,22,64.3088
88,18181,2010,23,63.8655
88,18181,2010,24,75.3484
88,18181,2011,16,26.5665
88,18181,2011,17,15.2141
88,18181,2011,18,-3.347
88,18181,2011,19,6.9616
88,18181,2011,20,22.479
88,18181,2011,21,53.3138
88,18181,2011,22,83.9268
88,18181,2011,23,95.3875
88,18181,2011,24,93.9484
88,18181,2012,16,81.4645
88,18181,2012,17,132.0631
88,18181,2012,18,146.446
88,18181,2012,19,167.9236
88,18181,2012,20,194.94
88,18181,2012,21,204.4298
88,18181,2012,22,228.8538
88,18181,2012,23,244.6275
88,18181,2012,24,251.3884
88,18181,2013,16,33.7445
88,18181,2013,17,27.1051
88,18181,2013,18,19.658
88,18181,2013,19,-0.4864
88,18181,2013,20,0.128
88,18181,2013,21,36.7138
88,18181,2013,22,5.1518
88,18181,2013,23,-21.4675
88,18181,2013,24,-30.0706
88,18181,2014,16,35.4525
88,18181,2014,17,39.4441
88,18181,2014,18,38.667
88,18181,2014,19,20.3896
88,18181,2014,20,17.067
88,18181,2014,21,-18.2752
88,18181,2014,22,-44.9612
88,18181,2014,23,-66.4705
88,18181,2014,24,-75.6976
88,18181,2015,16,62.5005
88,18181,2015,17,49.0851
88,18181,2015,18,27.716
88,18181,2015,19,6.3166
88,18181,2015,20,-8.891
88,18181,2015,21,-19.6762
88,18181,2015,22,-16.9522
88,18181,2015,23,-23.4255
88,18181,2015,24,-31.2116
88,18181,2016,16,18.6085
88,18181,2016,17,13.5151
88,18181,2016,18,2.284
